# power spectrum of B
# redshift z=1.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  3.897427e-01   3.819346e-20   0.000000e+00   2.907425e-21   120
  3.902370e-01   5.193377e-20   0.000000e+00   5.407393e-21   96
  3.907307e-01   3.758789e-20   0.000000e+00   6.337474e-21   48
  3.917161e-01   4.751255e-20   0.000000e+00   4.104816e-21   96
  3.931451e-01   4.877467e-20   1.410282e-04   3.636739e-21   132
  3.936796e-01   5.684303e-20   0.000000e+00   6.992365e-21   48
  3.941690e-01   4.667345e-20   0.000000e+00   5.028884e-21   48
  3.946577e-01   5.056352e-20   0.000000e+00   6.958700e-21   72
  3.951458e-01   5.361458e-20   0.000000e+00   4.668598e-21   72
  3.956334e-01   2.405934e-20   5.619580e-09   1.923909e-21   48
  3.966066e-01   3.488363e-20   0.000000e+00   4.945331e-21   24
  3.970924e-01   4.747380e-20   5.619580e-09   7.185562e-21   48
  3.975775e-01   3.683541e-20   9.733398e-09   3.154676e-21   96
  3.980621e-01   1.610781e-20   0.000000e+00   1.987454e-21   24
  3.990294e-01   3.089925e-20   0.000000e+00   3.794920e-21   72
  3.995122e-01   3.243286e-20   0.000000e+00   3.966126e-21   48
  4.004761e-01   7.303776e-20   5.619580e-09   8.163420e-21   24
  4.009571e-01   2.029256e-20   0.000000e+00   1.335757e-21   72
  4.014376e-01   3.872179e-20   0.000000e+00   4.220073e-21   60
  4.019175e-01   3.198675e-20   5.298191e-09   3.758103e-21   72
  4.023968e-01   5.825885e-20   0.000000e+00   9.807880e-21   24
  4.028756e-01   4.299952e-20   0.000000e+00   4.100303e-21   72
  4.033538e-01   4.802190e-20   9.733398e-09   6.665831e-21   48
  4.047849e-01   4.382710e-20   7.064254e-09   4.368522e-21   108
  4.052609e-01   5.905047e-20   0.000000e+00   6.543042e-21   48
  4.057363e-01   2.352198e-20   5.619580e-09   2.166878e-21   48
  4.062111e-01   2.112423e-20   0.000000e+00   3.391684e-21   24
  4.066854e-01   3.699615e-20   7.492773e-09   3.319763e-21   72
  4.071591e-01   2.989143e-20   0.000000e+00   2.075247e-21   96
  4.085095e-01   2.484881e-20   1.651903e-04   2.549776e-21   56
  4.090485e-01   2.716379e-20   0.000000e+00   2.863683e-21   72
  4.099899e-01   3.962995e-20   0.000000e+00   5.461779e-21   24
  4.104598e-01   3.987033e-20   0.000000e+00   3.554127e-21   72
  4.109291e-01   1.359483e-20   5.619580e-09   1.581017e-21   48
  4.121469e-01   2.764876e-20   2.291567e-04   2.528103e-21   120
  4.132680e-01   2.489581e-20   5.619580e-09   2.216250e-21   48
  4.146649e-01   2.451908e-20   0.000000e+00   1.637320e-21   144
  4.160572e-01   4.419735e-20   5.619580e-09   8.101680e-21   24
  4.165203e-01   3.548258e-20   0.000000e+00   3.747917e-21   84
  4.169828e-01   4.568089e-20   0.000000e+00   1.020176e-20   24
  4.174448e-01   5.339917e-20   5.619580e-09   6.734885e-21   12
  4.179064e-01   5.226489e-20   7.947286e-09   7.940430e-21   24
  4.183674e-01   4.930867e-20   0.000000e+00   1.015807e-20   24
  4.195385e-01   2.799683e-20   2.287955e-04   2.173590e-21   132
  4.202064e-01   2.524086e-20   5.298191e-09   2.573487e-21   72
  4.206649e-01   1.598082e-20   5.619580e-09   2.077965e-21   48
  4.215803e-01   2.855251e-20   0.000000e+00   3.469717e-21   96
  4.229499e-01   3.078945e-20   0.000000e+00   6.472920e-21   24
