# power spectrum of chi
# redshift z=30.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  4.355244e-01   4.114505e-25   0.000000e+00   6.974227e-26   24
  4.364087e-01   3.231448e-25   0.000000e+00   5.595564e-26   48
  4.377318e-01   1.612721e-24   0.000000e+00   3.454175e-25   24
  4.381719e-01   5.732287e-25   5.619580e-09   1.501079e-25   12
  4.386117e-01   5.142503e-25   5.619580e-09   1.188185e-25   24
  4.390509e-01   4.647619e-25   0.000000e+00   9.438320e-26   24
  4.397820e-01   4.068513e-25   2.066609e-04   4.297055e-26   72
  4.416774e-01   1.036998e-24   5.619580e-09   1.517293e-25   48
  4.421136e-01   1.328518e-25   0.000000e+00   2.914275e-26   8
  4.429848e-01   2.293606e-25   7.947286e-09   4.814242e-26   48
  4.446991e-01   6.548001e-25   9.683574e-05   1.772347e-25   57
  4.451552e-01   5.981198e-25   0.000000e+00   9.827721e-26   24
  4.455880e-01   2.253067e-25   5.619580e-09   2.359983e-26   48
  4.460204e-01   4.707351e-25   1.101208e-08   6.839637e-26   30
  4.464524e-01   1.064394e-24   0.000000e+00   1.362484e-25   24
  4.481762e-01   5.030726e-25   4.890638e-09   9.472415e-26   78
  4.498933e-01   5.320149e-25   0.000000e+00   7.198161e-26   24
  4.511769e-01   1.936781e-24   0.000000e+00   3.486840e-25   6
  4.520306e-01   5.143199e-25   0.000000e+00   8.172452e-26   24
  4.524568e-01   3.120714e-25   0.000000e+00   4.548739e-26   24
  4.535206e-01   3.073706e-25   2.125214e-04   3.995817e-26   48
  4.545821e-01   2.511287e-25   0.000000e+00   3.840399e-26   24
  4.550059e-01   7.987349e-25   0.000000e+00   3.023355e-25   6
  4.554294e-01   1.802941e-25   0.000000e+00   2.041888e-26   48
  4.571193e-01   1.809189e-25   5.619580e-09   2.394392e-26   48
  4.579619e-01   2.490578e-25   0.000000e+00   4.384504e-26   12
  4.583826e-01   4.261170e-25   7.947286e-09   5.658934e-26   24
  4.588030e-01   2.090028e-25   0.000000e+00   5.005970e-26   24
  4.596425e-01   4.969110e-25   0.000000e+00   1.417620e-25   6
  4.604805e-01   1.870942e-25   0.000000e+00   2.748859e-26   24
  4.613170e-01   2.169593e-25   5.619580e-09   3.550904e-26   24
  4.652466e-01   2.435898e-25   2.058721e-04   3.509570e-26   54
  4.658907e-01   1.307285e-25   0.000000e+00   3.146020e-26   24
  4.667175e-01   1.221144e-25   0.000000e+00   1.524546e-26   48
  4.683667e-01   1.240418e-25   0.000000e+00   2.273356e-26   24
  4.691891e-01   1.670712e-25   0.000000e+00   3.259237e-26   24
  4.700101e-01   1.910631e-25   9.733398e-09   4.031238e-26   24
  4.712389e-01   2.975399e-25   5.619580e-09   5.392813e-26   6
  4.732798e-01   2.089163e-25   7.947286e-09   3.864588e-26   24
  4.761223e-01   3.874443e-26   0.000000e+00   8.457561e-27   8
  4.769314e-01   7.118811e-26   0.000000e+00   9.749010e-27   48
  4.781424e-01   2.458803e-25   7.947286e-09   5.543370e-26   6
  4.785454e-01   1.169791e-25   0.000000e+00   1.670450e-26   36
  4.793503e-01   1.400386e-25   5.619580e-09   1.913048e-26   24
  4.817571e-01   1.127112e-25   7.947286e-09   1.771470e-26   24
  4.857419e-01   3.278974e-25   0.000000e+00   1.229783e-25   6
  4.877221e-01   1.062951e-25   0.000000e+00   1.253813e-26   24
  4.885120e-01   4.304465e-26   0.000000e+00   1.090238e-26   24
  4.893005e-01   5.520627e-26   0.000000e+00   5.769546e-27   24
  4.908739e-01   9.818781e-26   0.000000e+00   1.515391e-26   24
  4.940055e-01   4.788445e-26   1.123916e-08   1.856337e-26   6
  4.990524e-01   3.351433e-26   5.619580e-09   9.064608e-27   24
  4.998243e-01   4.759206e-26   0.000000e+00   7.509477e-27   12
  5.005951e-01   1.028829e-25   7.947286e-09   1.776806e-26   24
  5.029002e-01   4.019999e-26   0.000000e+00   1.154650e-26   6
  5.101311e-01   4.792187e-26   0.000000e+00   1.822969e-26   8
  5.108863e-01   3.595463e-26   5.619580e-09   8.685157e-27   24
  5.123933e-01   1.168552e-25   0.000000e+00   5.157394e-26   6
  5.217137e-01   2.369098e-26   0.000000e+00   6.094499e-27   12
  5.224521e-01   4.510213e-26   0.000000e+00   1.269090e-26   6
  5.330447e-01   1.341548e-26   0.000000e+00   3.216464e-27   6
